anomaly_id,entity_type,entity_id,anomaly_type,anomaly_score,severity,reason,supporting_metrics,detection_method,threshold_value,observed_value,percentile,robust_zscore,baseline_reference,generated_at
ANOM_001542,WORK,255394,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹230,900.00; Description Length: 472 chars).","{""recommended_amount"": 230900.0, ""description_length"": 472, ""raw_anomaly_score"": 0.7388}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹230,900.00, Len=472)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001543,WORK,255908,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 197 chars).","{""recommended_amount"": 16000.0, ""description_length"": 197, ""raw_anomaly_score"": 0.7146}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=197)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001544,WORK,255909,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 236 chars).","{""recommended_amount"": 16000.0, ""description_length"": 236, ""raw_anomaly_score"": 0.7313}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=236)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001545,WORK,255910,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 239 chars).","{""recommended_amount"": 16000.0, ""description_length"": 239, ""raw_anomaly_score"": 0.7333}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=239)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001546,WORK,255911,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 204 chars).","{""recommended_amount"": 16000.0, ""description_length"": 204, ""raw_anomaly_score"": 0.717}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=204)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001547,WORK,255912,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 205 chars).","{""recommended_amount"": 16000.0, ""description_length"": 205, ""raw_anomaly_score"": 0.719}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=205)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001548,WORK,255913,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 200 chars).","{""recommended_amount"": 16000.0, ""description_length"": 200, ""raw_anomaly_score"": 0.7151}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=200)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001549,WORK,255914,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 210 chars).","{""recommended_amount"": 16000.0, ""description_length"": 210, ""raw_anomaly_score"": 0.7214}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=210)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001550,WORK,255915,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 224 chars).","{""recommended_amount"": 16000.0, ""description_length"": 224, ""raw_anomaly_score"": 0.7258}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=224)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001551,WORK,255916,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 235 chars).","{""recommended_amount"": 16000.0, ""description_length"": 235, ""raw_anomaly_score"": 0.7313}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=235)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001552,WORK,255917,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 225 chars).","{""recommended_amount"": 16000.0, ""description_length"": 225, ""raw_anomaly_score"": 0.7253}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=225)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001553,WORK,255918,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 215 chars).","{""recommended_amount"": 16000.0, ""description_length"": 215, ""raw_anomaly_score"": 0.7219}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=215)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001554,WORK,255919,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 218 chars).","{""recommended_amount"": 16000.0, ""description_length"": 218, ""raw_anomaly_score"": 0.7214}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=218)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001555,WORK,255920,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 204 chars).","{""recommended_amount"": 16000.0, ""description_length"": 204, ""raw_anomaly_score"": 0.717}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=204)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001557,WORK,255922,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 202 chars).","{""recommended_amount"": 16000.0, ""description_length"": 202, ""raw_anomaly_score"": 0.7156}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=202)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001558,WORK,255934,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,050,000.00; Description Length: 257 chars).","{""recommended_amount"": 1050000.0, ""description_length"": 257, ""raw_anomaly_score"": 0.658}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,050,000.00, Len=257)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001559,WORK,255940,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 200 chars).","{""recommended_amount"": 16000.0, ""description_length"": 200, ""raw_anomaly_score"": 0.7151}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=200)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001560,WORK,255941,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 210 chars).","{""recommended_amount"": 16000.0, ""description_length"": 210, ""raw_anomaly_score"": 0.7214}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=210)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001561,WORK,255942,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 202 chars).","{""recommended_amount"": 16000.0, ""description_length"": 202, ""raw_anomaly_score"": 0.7156}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=202)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001562,WORK,255943,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 210 chars).","{""recommended_amount"": 16000.0, ""description_length"": 210, ""raw_anomaly_score"": 0.7214}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=210)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001563,WORK,255944,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 230 chars).","{""recommended_amount"": 16000.0, ""description_length"": 230, ""raw_anomaly_score"": 0.7273}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=230)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001564,WORK,255945,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹16,000.00; Description Length: 206 chars).","{""recommended_amount"": 16000.0, ""description_length"": 206, ""raw_anomaly_score"": 0.719}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹16,000.00, Len=206)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001565,WORK,257086,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,400,000.00; Description Length: 287 chars).","{""recommended_amount"": 1400000.0, ""description_length"": 287, ""raw_anomaly_score"": 0.7007}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,400,000.00, Len=287)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001566,WORK,257126,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,455,700.00; Description Length: 267 chars).","{""recommended_amount"": 1455700.0, ""description_length"": 267, ""raw_anomaly_score"": 0.6899}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,455,700.00, Len=267)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001567,WORK,258930,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,700,000.00; Description Length: 228 chars).","{""recommended_amount"": 1700000.0, ""description_length"": 228, ""raw_anomaly_score"": 0.6575}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,700,000.00, Len=228)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001568,WORK,259653,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹5,000.00; Description Length: 21 chars).","{""recommended_amount"": 5000.0, ""description_length"": 21, ""raw_anomaly_score"": 0.6774}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹5,000.00, Len=21)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001569,WORK,259843,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,155,000.00; Description Length: 246 chars).","{""recommended_amount"": 1155000.0, ""description_length"": 246, ""raw_anomaly_score"": 0.6533}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,155,000.00, Len=246)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001570,WORK,259844,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹327,300.00; Description Length: 337 chars).","{""recommended_amount"": 327300.0, ""description_length"": 337, ""raw_anomaly_score"": 0.7122}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹327,300.00, Len=337)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001571,WORK,260288,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹2,312,000.00; Description Length: 265 chars).","{""recommended_amount"": 2312000.0, ""description_length"": 265, ""raw_anomaly_score"": 0.6949}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹2,312,000.00, Len=265)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001572,WORK,266243,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹428,800.00; Description Length: 426 chars).","{""recommended_amount"": 428800.0, ""description_length"": 426, ""raw_anomaly_score"": 0.7302}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹428,800.00, Len=426)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001573,WORK,266245,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹2,499,000.00; Description Length: 223 chars).","{""recommended_amount"": 2499000.0, ""description_length"": 223, ""raw_anomaly_score"": 0.6625}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹2,499,000.00, Len=223)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001574,WORK,266246,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹2,500,000.00; Description Length: 239 chars).","{""recommended_amount"": 2500000.0, ""description_length"": 239, ""raw_anomaly_score"": 0.6723}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹2,500,000.00, Len=239)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001575,WORK,266251,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹284,500.00; Description Length: 358 chars).","{""recommended_amount"": 284500.0, ""description_length"": 358, ""raw_anomaly_score"": 0.7165}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹284,500.00, Len=358)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001584,WORK,267356,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹20,000.00; Description Length: 229 chars).","{""recommended_amount"": 20000.0, ""description_length"": 229, ""raw_anomaly_score"": 0.7045}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹20,000.00, Len=229)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001585,WORK,268485,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹10.00; Description Length: 58 chars).,"{""recommended_amount"": 10.0, ""description_length"": 58, ""raw_anomaly_score"": 0.6423}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹10.00, Len=58)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001586,WORK,268486,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹10.00; Description Length: 58 chars).,"{""recommended_amount"": 10.0, ""description_length"": 58, ""raw_anomaly_score"": 0.6423}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹10.00, Len=58)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001587,WORK,269388,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹997,000.00; Description Length: 266 chars).","{""recommended_amount"": 997000.0, ""description_length"": 266, ""raw_anomaly_score"": 0.6569}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹997,000.00, Len=266)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001588,WORK,270852,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹187,100.00; Description Length: 350 chars).","{""recommended_amount"": 187100.0, ""description_length"": 350, ""raw_anomaly_score"": 0.7155}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹187,100.00, Len=350)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001589,WORK,270854,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹476,500.00; Description Length: 378 chars).","{""recommended_amount"": 476500.0, ""description_length"": 378, ""raw_anomaly_score"": 0.7251}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹476,500.00, Len=378)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001590,WORK,277413,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,480,000.00; Description Length: 255 chars).","{""recommended_amount"": 1480000.0, ""description_length"": 255, ""raw_anomaly_score"": 0.6789}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,480,000.00, Len=255)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001591,WORK,277414,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,200,000.00; Description Length: 240 chars).","{""recommended_amount"": 1200000.0, ""description_length"": 240, ""raw_anomaly_score"": 0.6484}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,200,000.00, Len=240)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001592,WORK,277416,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹495,000.00; Description Length: 314 chars).","{""recommended_amount"": 495000.0, ""description_length"": 314, ""raw_anomaly_score"": 0.6775}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹495,000.00, Len=314)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001593,WORK,277417,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,600,000.00; Description Length: 273 chars).","{""recommended_amount"": 1600000.0, ""description_length"": 273, ""raw_anomaly_score"": 0.6955}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,600,000.00, Len=273)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001594,WORK,277418,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,200,000.00; Description Length: 372 chars).","{""recommended_amount"": 1200000.0, ""description_length"": 372, ""raw_anomaly_score"": 0.7467}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,200,000.00, Len=372)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001595,WORK,277419,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,200,000.00; Description Length: 276 chars).","{""recommended_amount"": 1200000.0, ""description_length"": 276, ""raw_anomaly_score"": 0.6879}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,200,000.00, Len=276)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001596,WORK,277420,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,200,000.00; Description Length: 328 chars).","{""recommended_amount"": 1200000.0, ""description_length"": 328, ""raw_anomaly_score"": 0.715}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,200,000.00, Len=328)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001597,WORK,277661,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,600,000.00; Description Length: 306 chars).","{""recommended_amount"": 1600000.0, ""description_length"": 306, ""raw_anomaly_score"": 0.7137}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,600,000.00, Len=306)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001598,WORK,277662,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,200,000.00; Description Length: 342 chars).","{""recommended_amount"": 1200000.0, ""description_length"": 342, ""raw_anomaly_score"": 0.7268}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,200,000.00, Len=342)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001599,WORK,277663,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,450,000.00; Description Length: 309 chars).","{""recommended_amount"": 1450000.0, ""description_length"": 309, ""raw_anomaly_score"": 0.7171}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,450,000.00, Len=309)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001600,WORK,277664,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹2,800,000.00; Description Length: 203 chars).","{""recommended_amount"": 2800000.0, ""description_length"": 203, ""raw_anomaly_score"": 0.6473}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹2,800,000.00, Len=203)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
ANOM_001601,WORK,277666,MULTIVARIATE_WORK_OUTLIER,0.5,LOW,"Two-feature multivariate outlier identified by Isolation Forest baseline (Score: 0.500; Recommended: ₹1,450,000.00; Description Length: 263 chars).","{""recommended_amount"": 1450000.0, ""description_length"": 263, ""raw_anomaly_score"": 0.6834}",ISOLATION_FOREST_TWO_FEATURE_BASELINE,Contamination Top 1.5%,"Score=0.500 (Amt=₹1,450,000.00, Len=263)",0.985,,"Two-Feature Joint Feature Space (Log Amount, Description Length)",2026-08-26T10:47:43.666818+00:00
