internal_mp_id,mp_name_normalized,constituency_normalized,state_normalized,allocated_amount,total_expenditure,unspent_amount,utilization_pct,source_dataset,source_file,source_download_date,pipeline_created_at
INTERNAL_MP_222,BHARAT SINGH KUSHWAH,GWALIOR,MADHYA PRADESH,151455276.04,13426652.0,138028624.04,8.87,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_223,DARSHAN SINGH CHOUDHARY,HOSHANGABAD,MADHYA PRADESH,147000000.0,29992552.0,117007448.0,20.4,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_224,SHANKAR LALWANI,INDORE,MADHYA PRADESH,147000000.0,76896131.0,70103869.0,52.31,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_225,ASHISH DUBEY,JABALPUR,MADHYA PRADESH,147000000.0,23263814.0,123736186.0,15.83,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_226,VISHNU DUTT SHARMA,KHAJURAHO,MADHYA PRADESH,147000000.0,11209947.0,135790053.0,7.63,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_227,GYANESHWAR PATIL,KHANDWA,MADHYA PRADESH,155690684.77,86011926.0,69678758.77000001,55.25,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_228,GAJENDRA SINGH PATEL,KHARGONE,MADHYA PRADESH,147000000.0,68043845.0,78956155.0,46.29,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_229,FAGGAN SINGH KULASTE,MANDLA,MADHYA PRADESH,151861648.41,54608168.0,97253480.41,35.96,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_230,SHRI SUDHEER GUPTA,MANDSOUR,MADHYA PRADESH,148988014.83,20845844.0,128142170.83,13.99,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_231,SHIVMANGAL SINGH TOMAR,MORENA,MADHYA PRADESH,147000000.0,20290158.0,126709842.0,13.8,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_232,RODMAL NAGAR,RAJGARH,MADHYA PRADESH,147000000.0,92107905.0,54892095.0,62.66,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_233,ANITA NAGARSINGH CHOUHAN,RATLAM,MADHYA PRADESH,147000000.0,55091448.0,91908552.0,37.48,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_234,JANARDAN MISHRA,REWA,MADHYA PRADESH,147000000.0,86935425.0,60064575.0,59.14,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_235,DR. LATA WANKHEDE,SAGAR,MADHYA PRADESH,147000000.0,95996591.0,51003409.0,65.3,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_236,GANESH SINGH,SATNA,MADHYA PRADESH,147000000.0,37994332.0,109005668.0,25.85,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_237,SMT HIMADRI SINGH,SHAHDOL,MADHYA PRADESH,150724861.11,57113796.0,93611065.11,37.89,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_238,DR. RAJESH MISHRA,SIDHI,MADHYA PRADESH,262724510.35,184783789.0,77940721.35,70.33,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_239,VIRENDRA KUMAR,TIKAMGARH,MADHYA PRADESH,147000000.0,49501421.0,97498579.0,33.67,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_240,SHRI ANIL FIROJIYA,UJJAIN,MADHYA PRADESH,147000000.0,77451399.0,69548601.0,52.69,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_241,SHIVRAJ SINGH CHOUHAN,VIDISHA,MADHYA PRADESH,147000000.0,38851625.0,108148375.0,26.43,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_242,NILESH DNYANDEV LANKE,AHMEDNAGAR,MAHARASHTRA,147000000.0,23809461.0,123190539.0,16.2,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_243,ANUP SANJAY DHOTRE,AKOLA,MAHARASHTRA,147000000.0,50063243.0,96936757.0,34.06,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_244,BALWANT BASWANT WANKHADE,AMRAVATI,MAHARASHTRA,198293678.0,93790658.0,104503020.0,47.3,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_245,BHUMARE SANDIPANRAO ASARAM,AURANGABAD,MAHARASHTRA,147000000.0,50596352.0,96403648.0,34.42,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_246,SMT SUPRIYA SADANAND SULE,BARAMATI,MAHARASHTRA,147000000.0,23046333.0,123953667.0,15.68,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_247,BAJRANG MANOHAR SONWANE,BEED,MAHARASHTRA,165899107.19,37977152.0,127921955.19,22.89,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_248,DR. PRASHANT YADAORAO PADOLE,BHANDARA-GONDIYA,MAHARASHTRA,159680283.39,14261839.0,145418444.39,8.93,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_249,BALYA MAMA SURESH GOPINATH MHATRE,BHIWANDI,MAHARASHTRA,147000000.0,58859568.0,88140432.0,40.04,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_250,PRATAPRAO JADHAV,BULDHANA,MAHARASHTRA,147000000.0,1208028.0,145791972.0,0.82,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_251,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,CHANDRAPUR,MAHARASHTRA,147000000.0,14990871.0,132009129.0,10.2,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_252,BACHHAV SHOBHA DINESH,DHULE,MAHARASHTRA,147000000.0,13135243.0,133864757.0,8.94,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_253,BHASKAR MURLIDHAR BHAGARE,DINDORI,MAHARASHTRA,147000000.0,34081627.0,112918373.0,23.18,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_254,DR. KIRSAN NAMDEO,GADCHIROLI-CHIMUR,MAHARASHTRA,147000000.0,22599453.0,124400547.0,15.37,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_255,DHAIRYASHEEL SAMBHAJIRAO MANE,HATKANANGLE,MAHARASHTRA,147000000.0,7519206.0,139480794.0,5.12,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_256,AASHTIKAR PATIL NAGESH BAPURAO,HINGOLI,MAHARASHTRA,190289442.0,67522042.0,122767400.0,35.48,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_257,SMITA UDAY WAGH,JALGAON,MAHARASHTRA,148107373.11,14030677.0,134076696.11,9.47,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_258,KALYAN VAIJINATHRAO KALE,JALNA,MAHARASHTRA,147000000.0,39751304.0,107248696.0,27.04,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_259,SHRIKANT EKNATH SHINDE,KALYAN,MAHARASHTRA,147000000.0,325000.0,146675000.0,0.22,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_260,CHHATRAPATI SHAHU SHAHAJI,KOLHAPUR,MAHARASHTRA,147000000.0,33696592.0,113303408.0,22.92,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_261,DR KALGE SHIVAJI BANDAPPA,LATUR,MAHARASHTRA,147000000.0,28846420.0,118153580.0,19.62,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_262,MOHITE PATIL DHAIRYASHEEL RAJSINH,MADHA,MAHARASHTRA,195613601.7,8828612.0,186784989.7,4.51,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_263,SHRIRANG APPA BARNE,MAVAL,MAHARASHTRA,147000000.0,35720911.0,111279089.0,24.3,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_264,PIYUSH VEDPRAKASH GOYAL,MUMBAI NORTH,MAHARASHTRA,147000000.0,30848998.0,116151002.0,20.99,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_265,SANJAY DINA PATIL,MUMBAI NORTH EAST,MAHARASHTRA,147000000.0,5955517.0,141044483.0,4.05,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_266,RAVINDRA DATTARAM WAIKAR,MUMBAI NORTH WEST,MAHARASHTRA,147000000.0,53799122.0,93200878.0,36.6,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_267,GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,MAHARASHTRA,147000000.0,92563767.0,54436233.0,62.97,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_268,ARVIND GANPAT SAWANT,MUMBAI SOUTH,MAHARASHTRA,147000000.0,28859509.0,118140491.0,19.63,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_269,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,MAHARASHTRA,147000000.0,7792570.0,139207430.0,5.3,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_270,NITIN JAIRAM GADKARI,NAGPUR,MAHARASHTRA,168195086.11,46558565.0,121636521.11,27.68,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_271,CHAVAN VASANTRAO BALWANTRAO,NANDED,MAHARASHTRA,0.0,0.0,0.0,0.0,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_272,RAVINDRA VASANTRAO CHAVAN,NANDED,MAHARASHTRA,147000000.0,39344293.0,107655707.0,26.76,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_273,ADV GOWAAL KAGADA PADAVI,NANDURBAR,MAHARASHTRA,147816309.11,32041066.0,115775243.11,21.68,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_274,RAJABHAU,NASHIK,MAHARASHTRA,152878682.11,44799862.0,108078820.11,29.3,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_275,OMPRAKASH BHUPALSINH ALIAS PAWAN RAJENIMBALKAR,OSMANABAD,MAHARASHTRA,184758519.11,27342263.0,157416256.11,14.8,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_276,DR. HEMANT VISHNU SAVARA,PALGHAR,MAHARASHTRA,147000000.0,8415952.0,138584048.0,5.73,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_277,SANJAY HARIBHAU JADHAV,PARBHANI,MAHARASHTRA,147000000.0,40999822.0,106000178.0,27.89,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_278,MURLIDHAR MOHOL,PUNE,MAHARASHTRA,147000000.0,18945481.0,128054519.0,12.89,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_279,SUNIL DATTATRAY TATKARE,RAIGAD,MAHARASHTRA,147000000.0,58660128.0,88339872.0,39.9,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_280,SHYAMKUMAR,RAMTEK,MAHARASHTRA,147000000.0,5141086.0,141858914.0,3.5,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_281,NARAYAN TATU RANE,RATNAGIRI-SINDHUDURG,MAHARASHTRA,147000000.0,22993974.0,124006026.0,15.64,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_282,SMT RAKSHA NIKHIL KHADSE,RAVER,MAHARASHTRA,153112586.11,5871973.0,147240613.11,3.84,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_283,VISHAL,SANGLI,MAHARASHTRA,147000000.0,20615077.0,126384923.0,14.02,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_284,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,MAHARASHTRA,147000000.0,16135149.0,130864851.0,10.98,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_285,BHAUSAHEB RAJARAM WAKCHAURE,SHIRDI,MAHARASHTRA,147000000.0,19420448.0,127579552.0,13.21,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_286,AMOL RAMSING KOLHE,SHIRUR,MAHARASHTRA,147000000.0,20561770.0,126438230.0,13.99,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_287,PRANITI SUSHILKUMAR SHINDE,SOLAPUR,MAHARASHTRA,147000000.0,8440395.0,138559605.0,5.74,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_288,NARESH GANPAT MHASKE,THANE,MAHARASHTRA,147000000.0,0.0,147000000.0,0.0,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_289,AMAR SHARADRAO KALE,WARDHA,MAHARASHTRA,147000000.0,32855968.0,114144032.0,22.35,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_290,SANJAY UTTAMRAO DESHMUKH,YAVATMAL-WASHIM,MAHARASHTRA,185640423.0,24518118.0,161122305.0,13.21,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_291,ANGOMCHA BIMOL AKOIJAM,INNER MANIPUR,MANIPUR,147000000.0,93860392.0,53139608.0,63.85,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_292,ALFRED KANNGAM S ARTHUR,OUTER MANIPUR,MANIPUR,147000000.0,84951963.0,62048037.0,57.79,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_293,ANDREW J. SYNGKON,SHILLONG,MEGHALAYA,98000000.0,70355000.0,27645000.0,71.79,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_294,SALENG A SANGMA,TURA,MEGHALAYA,147000000.0,96785000.0,50215000.0,65.84,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_295,RICHARD VANLALHMANGAIHA,MIZORAM,MIZORAM,147000000.0,94866729.0,52133271.0,64.54,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_296,S SUPONGMEREN JAMIR,NAGALAND,NAGALAND,147000000.0,138150000.0,8850000.0,93.98,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_297,ANITA SUBHADARSHINI,ASKA,ODISHA,147000000.0,13418448.0,133581552.0,9.13,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_298,PRATAP CHANDRA SARANGI,BALASORE,ODISHA,147064254.11,2525000.0,144539254.11,1.72,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_299,PRADEEP PUROHIT,BARGARH,ODISHA,147000000.0,30901278.0,116098722.0,21.02,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_300,DR. PRADEEP KUMAR PANIGRAHY,BERHAMPUR,ODISHA,147000000.0,0.0,147000000.0,0.0,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_301,AVIMANYU SETHI,BHADRAK,ODISHA,147000000.0,23107575.0,123892425.0,15.72,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_302,SMT APARAJITA SARANGI,BHUBANESWAR,ODISHA,147420861.41,30447444.0,116973417.41,20.65,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_303,SMT SANGEETA KUMARI SINGH DEO,BOLANGIR,ODISHA,147000000.0,4193424.0,142806576.0,2.85,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_304,SHRI BHARTRUHARI MAHTAB,CUTTACK,ODISHA,147000000.0,35411567.0,111588433.0,24.09,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_305,RUDRA NARAYAN PANY,DHENKANAL,ODISHA,155013957.11,3039057.0,151974900.11,1.96,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_306,BIBHU PRASAD TARAI,JAGATSINGHPUR,ODISHA,147000000.0,16033683.0,130966317.0,10.91,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_307,RABINDRA NARAYAN BEHERA,JAJPUR,ODISHA,147064617.11,9146086.0,137918531.11,6.22,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_308,MALVIKA DEVI,KALAHANDI,ODISHA,147000000.0,50804998.0,96195002.0,34.56,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_309,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,ODISHA,190712424.11,54209040.0,136503384.11,28.42,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_310,BAIJAYANT PANDA,KENDRAPARA,ODISHA,147000000.0,17127535.0,129872465.0,11.65,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_311,ANANTA NAYAK,KEONJHAR,ODISHA,147000000.0,29211360.0,117788640.0,19.87,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_312,SAPTAGIRI SANKAR ULAKA,KORAPUT,ODISHA,269500000.0,67850166.0,201649834.0,25.18,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_313,NABA CHARAN MAJHI,MAYURBHANJ,ODISHA,147563957.11,34422207.0,113141750.11,23.33,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_314,BALABHADRA MAJHI,NABARANGPUR,ODISHA,147413962.11,14970212.0,132443750.11,10.16,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_315,SAMBIT PATRA,PURI,ODISHA,147000000.0,38354750.0,108645250.0,26.09,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_316,DHARMENDRA PRADHAN,SAMBALPUR,ODISHA,147000000.0,9704141.0,137295859.0,6.6,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_317,SHRI JUAL ORAM,SUNDARGARH,ODISHA,173096756.91,65790931.0,107305825.91,38.01,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_318,VAITHILINGAM VE,PUDUCHERRY,PUDUCHERRY,209368972.11,33557935.0,175811037.11,16.03,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_319,SHRI GURJEET SINGH AUJLA,AMRITSAR,PUNJAB,147000000.0,67439837.0,79560163.0,45.88,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_320,MALVINDER SINGH KANG,ANANDPUR SAHIB,PUNJAB,147000000.0,75589623.0,71410377.0,51.42,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_321,SMT HARSIMRAT KAUR BADAL,BHATINDA,PUNJAB,159775982.39,84901458.0,74874524.38999999,53.14,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_322,SARABJEET SINGH KHALSA,FARIDKOT,PUNJAB,150850348.15,93855473.0,56994875.150000006,62.22,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_323,SHRI AMAR SINGH,FATEHGARH SAHIB,PUNJAB,147000000.0,43153324.0,103846676.0,29.36,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_324,SHER SINGH GHUBAYA,FIROZPUR,PUNJAB,147000000.0,91425989.0,55574011.0,62.19,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_325,SUKHJINDER SINGH RANDHAWA,GURDASPUR,PUNJAB,147000000.0,56038398.0,90961602.0,38.12,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_326,DR. RAJ KUMAR CHABBEWAL,HOSHIARPUR,PUNJAB,147000000.0,75095197.0,71904803.0,51.09,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_327,CHARANJIT SINGH CHANNI,JALANDHAR,PUNJAB,147000000.0,26022604.0,120977396.0,17.7,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_328,AMRINDER SINGH RAJA WARRING,LUDHIANA,PUNJAB,147000000.0,33972409.0,113027591.0,23.11,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_329,DR DHARAMVIRA GANDHI,PATIALA,PUNJAB,147000000.0,52578687.0,94421313.0,35.77,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_330,GURMEET SINGH MEET HAYER,SANGRUR,PUNJAB,147000000.0,56281265.0,90718735.0,38.29,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_331,BHAGIRATH CHAUDHARY,AJMER,RAJASTHAN,147000000.0,47373540.0,99626460.0,32.23,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
