internal_mp_id,mp_name_normalized,constituency_normalized,state_normalized,house,allocated_amount,total_expenditure,unspent_amount,utilization_pct,utilization_percentile,utilization_robust_zscore,recommended_works_count,completed_works_count,pending_works_count,completion_rate_pct,completion_rate_percentile,completion_rate_robust_zscore,transaction_count,successful_payments_count,pending_payments_count,successful_payment_rate_pct,pending_payment_rate_pct,pending_payment_rate_robust_zscore,average_transaction_amount,distinct_vendor_count,vendor_hhi,vendor_hhi_percentile,vendor_hhi_robust_zscore,top_vendor_share_pct,feature_generated_at
INTERNAL_MP_276,DR. HEMANT VISHNU SAVARA,PALGHAR,MAHARASHTRA,Lok Sabha,147000000.0,8415952.0,138584048.0,5.73,0.07918968692449356,-1.186081619110816,84,1,83,1.18,0.09760589318600368,-1.0768258956631045,11,10,1,90.9090909090909,9.090909090909092,2.8410757575757577,765086.5454545454,8,1279.92,0.5580110497237569,0.1925060945780676,17.51,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_277,SANJAY HARIBHAU JADHAV,PARBHANI,MAHARASHTRA,Lok Sabha,147000000.0,40999822.0,106000178.0,27.89,0.43922651933701656,-0.19424883875248825,56,28,28,33.33,0.6077348066298343,0.286164362036455,49,49,0,100.0,0.0,-0.6745,836731.0612244898,32,531.39,0.27440147329650094,-0.4935701182225846,14.63,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_278,MURLIDHAR MOHOL,PUNE,MAHARASHTRA,Lok Sabha,147000000.0,18945481.0,128054519.0,12.89,0.18047882136279927,-0.865615792966158,87,12,75,12.12,0.2504604051565378,-0.613027655562539,19,19,0,100.0,0.0,-0.6745,997130.5789473684,8,1413.64,0.5930018416206262,0.3150691330343796,15.83,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_279,SUNIL DATTATRAY TATKARE,RAIGAD,MAHARASHTRA,Lok Sabha,147000000.0,58660128.0,88339872.0,39.9,0.6464088397790055,0.3432923025879232,44,18,26,29.03,0.5506445672191529,0.10386706473915785,73,71,2,97.26027397260275,2.73972602739726,0.38498858447488576,803563.3972602739,26,602.15,0.3149171270718232,-0.42871399646691133,11.01,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_280,SHYAMKUMAR,RAMTEK,MAHARASHTRA,Lok Sabha,147000000.0,5141086.0,141858914.0,3.5,0.05156537753222836,-1.2858915063039151,34,1,33,2.86,0.11970534069981584,-1.0056027655562536,6,5,1,83.33333333333334,16.666666666666664,5.770722222222221,856847.6666666666,6,1826.13,0.6850828729281768,0.6931429270281287,23.11,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_281,NARAYAN TATU RANE,RATNAGIRI-SINDHUDURG,MAHARASHTRA,Lok Sabha,147000000.0,22993974.0,124006026.0,15.64,0.22007366482504603,-0.7425318513603185,70,25,45,26.32,0.4972375690607735,-0.011022627278441145,39,36,3,92.3076923076923,7.6923076923076925,2.3002179487179486,589589.0769230769,25,593.09,0.30386740331491713,-0.4370180731077592,13.18,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_282,SMT RAKSHA NIKHIL KHADSE,RAVER,MAHARASHTRA,Lok Sabha,153112586.11,5871973.0,147240613.11,3.84,0.0570902394106814,-1.2706738553417387,6,3,3,33.33,0.6077348066298343,0.286164362036455,3,3,0,100.0,0.0,-0.6745,1957324.3333333333,3,3948.97,0.8655616942909761,2.638863242288354,50.66,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_283,VISHAL,SANGLI,MAHARASHTRA,Lok Sabha,147000000.0,20615077.0,126384923.0,14.02,0.19889502762430938,-0.8150394824153949,73,11,62,13.1,0.26519337016574585,-0.571480829666876,21,20,1,95.23809523809523,4.761904761904762,1.1669920634920634,981670.3333333334,18,611.84,0.32044198895027626,-0.4198324840331567,9.68,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_284,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,MAHARASHTRA,Lok Sabha,147000000.0,16135149.0,130864851.0,10.98,0.16758747697974216,-0.9511031851360319,118,16,102,11.94,0.24493554327808473,-0.6206587052168446,21,20,1,95.23809523809523,4.761904761904762,1.1669920634920634,768340.4285714285,21,537.06,0.27808471454880296,-0.4883731960864248,9.23,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_285,BHAUSAHEB RAJARAM WAKCHAURE,SHIRDI,MAHARASHTRA,Lok Sabha,147000000.0,19420448.0,127579552.0,13.21,0.1832412523020258,-0.851293297942933,126,11,115,8.03,0.1841620626151013,-0.7864220615964799,32,32,0,100.0,0.0,-0.6745,606889.0,21,638.65,0.3333333333333333,-0.3952593830683518,12.67,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_286,AMOL RAMSING KOLHE,SHIRUR,MAHARASHTRA,Lok Sabha,147000000.0,20561770.0,126438230.0,13.99,0.19613259668508287,-0.8163822163238221,96,15,81,13.51,0.27071823204419887,-0.5540989943431802,25,25,0,100.0,0.0,-0.6745,822470.8,14,885.1,0.43278084714548803,-0.1693720002717761,14.59,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_287,PRANITI SUSHILKUMAR SHINDE,SOLAPUR,MAHARASHTRA,Lok Sabha,147000000.0,8440395.0,138559605.0,5.74,0.08103130755064457,-1.1856340411413404,122,2,120,1.61,0.10313075506445672,-1.058596165933375,9,9,0,100.0,0.0,-0.6745,937821.6666666666,8,1420.74,0.5948434622467772,0.32157674276396236,23.62,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_288,NARESH GANPAT MHASKE,THANE,MAHARASHTRA,Lok Sabha,147000000.0,0.0,147000000.0,0.0,0.011970534069981584,-1.442543795620438,0,0,0,0.0,0.03959484346224678,-1.1268516656191072,0,0,0,100.0,0.0,-0.6745,0.0,0,0.0,0.011970534069981584,-0.9806234610680797,0.0,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_289,AMAR SHARADRAO KALE,WARDHA,MAHARASHTRA,Lok Sabha,147000000.0,32855968.0,114144032.0,22.35,0.3425414364640884,-0.4422070338420702,79,29,50,26.85,0.5082872928176796,0.011446574481458333,40,38,2,95.0,5.0,1.2590666666666668,821399.2,15,934.82,0.44935543278084716,-0.1238004008696834,17.08,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_290,SANJAY UTTAMRAO DESHMUKH,YAVATMAL-WASHIM,MAHARASHTRA,Lok Sabha,185640423.0,24518118.0,161122305.0,13.21,0.1832412523020258,-0.851293297942933,101,23,78,18.55,0.3701657458563536,-0.3404296040226271,42,41,1,97.61904761904762,2.380952380952381,0.24624603174603174,583764.7142857143,24,663.32,0.3406998158379374,-0.37264773066992796,16.06,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_291,ANGOMCHA BIMOL AKOIJAM,INNER MANIPUR,MANIPUR,Lok Sabha,147000000.0,93860392.0,53139608.0,63.85,0.9355432780847146,1.415241539482416,29,21,8,42.0,0.716390423572744,0.6537265870521684,67,66,1,98.50746268656717,1.4925373134328357,-0.09731592039801,1400901.3731343283,3,7639.66,0.9668508287292817,6.021619601848076,86.91,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_292,ALFRED KANNGAM S ARTHUR,OUTER MANIPUR,MANIPUR,Lok Sabha,147000000.0,84951963.0,62048037.0,57.79,0.8710865561694291,1.144009289980093,20,15,5,42.86,0.7338858195211786,0.6901860465116277,72,70,2,97.22222222222221,2.7777777777777777,0.39970370370370367,1179888.375,8,3356.17,0.8268876611418048,2.0955236581057206,49.44,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_293,ANDREW J. SYNGKON,SHILLONG,MEGHALAYA,Lok Sabha,98000000.0,70355000.0,27645000.0,71.79,0.9797421731123389,1.7706184472461852,146,96,50,39.67,0.6813996316758748,0.5549468887492143,320,318,2,99.375,0.625,-0.43280416666666666,219859.375,214,71.63,0.02394106813996317,-0.9149699279793451,3.41,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_294,SALENG A SANGMA,TURA,MEGHALAYA,Lok Sabha,147000000.0,96785000.0,50215000.0,65.84,0.9594843462246777,1.5043095554080963,218,119,99,35.31,0.6353591160220995,0.3701059082338153,424,420,4,99.05660377358491,0.9433962264150944,-0.3096761006289308,228266.50943396226,161,827.61,0.4014732965009208,-0.22206530778638406,27.38,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_295,RICHARD VANLALHMANGAIHA,MIZORAM,MIZORAM,Lok Sabha,147000000.0,94866729.0,52133271.0,64.54,0.9392265193370166,1.4461244193762448,132,134,-2,50.38,0.8066298342541437,1.0089943431803896,317,316,1,99.6845425867508,0.31545741324921134,-0.5525084121976866,299264.12933753943,147,113.64,0.04604051565377532,-0.8764650428047288,2.89,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_296,S SUPONGMEREN JAMIR,NAGALAND,NAGALAND,Lok Sabha,147000000.0,138150000.0,8850000.0,93.98,1.0,2.7637939615129405,18,38,-20,67.86,0.9447513812154696,1.7500540540540537,81,81,0,100.0,0.0,-0.6745,1705555.5555555555,50,717.96,0.3572744014732965,-0.3225666326946596,13.68,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_297,ANITA SUBHADARSHINI,ASKA,ODISHA,Lok Sabha,147000000.0,13418448.0,133581552.0,9.13,0.13259668508287292,-1.033905109489051,123,17,106,12.14,0.2523020257826888,-0.6121797611565051,34,32,2,94.11764705882352,5.88235294117647,1.6002843137254898,394660.23529411765,25,789.14,0.3848987108655617,-0.25732555374371524,20.58,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_298,PRATAP CHANDRA SARANGI,BALASORE,ODISHA,Lok Sabha,147064254.11,2525000.0,144539254.11,1.72,0.03314917127071823,-1.3655603848706042,117,10,107,7.87,0.18047882136279927,-0.7932052168447514,10,10,0,100.0,0.0,-0.6745,252500.0,3,3608.47,0.8397790055248618,2.326772944693572,40.59,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_299,PRADEEP PUROHIT,BARGARH,ODISHA,Lok Sabha,147000000.0,30901278.0,116098722.0,21.02,0.32320441988950277,-0.501734903782349,241,41,200,14.54,0.287292817679558,-0.5104324324324323,112,105,7,93.75,6.25,1.7424583333333334,275904.26785714284,50,310.71,0.15285451197053407,-0.6958376273950264,8.2,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_300,DR. PRADEEP KUMAR PANIGRAHY,BERHAMPUR,ODISHA,Lok Sabha,147000000.0,0.0,147000000.0,0.0,0.011970534069981584,-1.442543795620438,111,0,111,0.0,0.03959484346224678,-1.1268516656191072,0,0,0,100.0,0.0,-0.6745,0.0,0,0.0,0.011970534069981584,-0.9806234610680797,0.0,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_301,AVIMANYU SETHI,BHADRAK,ODISHA,Lok Sabha,147000000.0,23107575.0,123892425.0,15.72,0.2283609576427256,-0.7389512276045123,251,27,224,9.71,0.20810313075506445,-0.7151989314896289,67,65,2,97.01492537313433,2.9850746268656714,0.47986815920398,344889.17910447763,51,281.52,0.13627992633517497,-0.7225921524663677,8.66,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_302,SMT APARAJITA SARANGI,BHUBANESWAR,ODISHA,Lok Sabha,147420861.41,30447444.0,116973417.41,20.65,0.3149171270718232,-0.5182952886529529,230,47,183,16.97,0.3425414364640884,-0.4074132620993085,212,189,23,89.15094339622641,10.849056603773585,3.5209748427672958,143620.01886792452,38,633.0,0.3314917127071823,-0.4004379739094986,12.81,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_303,SMT SANGEETA KUMARI SINGH DEO,BOLANGIR,ODISHA,Lok Sabha,147000000.0,4193424.0,142806576.0,2.85,0.04419889502762431,-1.3149840743198409,225,3,222,1.32,0.09944751381215469,-1.070890634820867,14,13,1,92.85714285714286,7.142857142857142,2.087738095238095,299530.28571428574,14,756.29,0.3775322283609576,-0.28743470580241887,11.92,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_304,SHRI BHARTRUHARI MAHTAB,CUTTACK,ODISHA,Lok Sabha,147000000.0,35411567.0,111588433.0,24.09,0.3738489871086556,-0.36432846715328465,397,86,311,17.81,0.35359116022099446,-0.37180169704588295,269,268,1,99.62825278810409,0.37174721189591076,-0.5307403965303594,131641.51301115242,60,307.07,0.14732965009208104,-0.699173923087376,8.04,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_305,RUDRA NARAYAN PANY,DHENKANAL,ODISHA,Lok Sabha,155013957.11,3039057.0,151974900.11,1.96,0.03683241252302026,-1.3548185136031852,79,0,79,0.0,0.03959484346224678,-1.1268516656191072,22,22,0,100.0,0.0,-0.6745,138138.95454545456,14,1474.21,0.6077348066298343,0.3705854599809756,21.27,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_306,BIBHU PRASAD TARAI,JAGATSINGHPUR,ODISHA,Lok Sabha,147000000.0,16033683.0,130966317.0,10.91,0.16574585635359115,-0.9542362309223623,324,15,309,4.42,0.13627992633517497,-0.9394670018856062,74,73,1,98.64864864864865,1.3513513513513513,-0.15191441441441444,216671.3918918919,33,1509.76,0.6151012891344383,0.40316933686642187,32.93,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_307,RABINDRA NARAYAN BEHERA,JAJPUR,ODISHA,Lok Sabha,147064617.11,9146086.0,137918531.11,6.22,0.0847145488029466,-1.164150298606503,190,3,187,1.55,0.10128913443830571,-1.0611398491514765,41,41,0,100.0,0.0,-0.6745,223075.26829268291,26,538.37,0.27992633517495397,-0.48717249626307924,8.75,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_308,MALVIKA DEVI,KALAHANDI,ODISHA,Lok Sabha,147000000.0,50804998.0,96195002.0,34.56,0.5432780847145487,0.10428566688785693,224,96,128,30.0,0.5598526703499079,0.14498994343180394,130,130,0,100.0,0.0,-0.6745,390807.6769230769,33,1360.76,0.580110497237569,0.2666011890202472,27.56,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_309,SUKANTA KUMAR PANIGRAHI,KANDHAMAL,ODISHA,Lok Sabha,190712424.11,54209040.0,136503384.11,28.42,0.4530386740331492,-0.17052720637027188,202,148,54,42.29,0.7237569060773481,0.6660210559396605,352,329,23,93.4659090909091,6.534090909090909,1.8523200757575755,154002.95454545456,43,1491.27,0.6114180478821363,0.3862220546269872,34.95,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_310,BAIJAYANT PANDA,KENDRAPARA,ODISHA,Lok Sabha,147000000.0,17127535.0,129872465.0,11.65,0.1731123388581952,-0.9211154611811547,48,8,40,14.29,0.2845303867403315,-0.5210311125078566,28,27,1,96.42857142857143,3.571428571428571,0.7066190476190475,611697.6785714285,20,610.06,0.31860036832412525,-0.4214639692893057,12.95,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_311,ANANTA NAYAK,KEONJHAR,ODISHA,Lok Sabha,147000000.0,29211360.0,117788640.0,19.87,0.31123388581952116,-0.5532063702720637,323,17,306,5.0,0.1427255985267035,-0.914878064110622,448,433,15,96.65178571428571,3.3482142857142856,0.6202991071428571,65203.92857142857,89,391.44,0.21178637200736647,-0.6218433550754178,14.15,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_312,SAPTAGIRI SANKAR ULAKA,KORAPUT,ODISHA,Lok Sabha,269500000.0,67850166.0,201649834.0,25.18,0.39226519337016574,-0.3155424684804246,416,159,257,27.65,0.5230202578268877,0.045362350722815845,235,230,5,97.87234042553192,2.127659574468085,0.14829432624113476,288724.11063829786,65,474.29,0.2541436464088398,-0.5459059654844409,15.94,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_313,NABA CHARAN MAJHI,MAYURBHANJ,ODISHA,Lok Sabha,147563957.11,34422207.0,113141750.11,23.33,0.36464088397790057,-0.39834439283344397,194,27,167,12.22,0.2541436464088398,-0.6087881835323693,76,76,0,100.0,0.0,-0.6745,452923.7763157895,42,612.04,0.32228360957642727,-0.4196491710830277,17.41,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_314,BALABHADRA MAJHI,NABARANGPUR,ODISHA,Lok Sabha,147413962.11,14970212.0,132443750.11,10.16,0.14732965009208104,-0.9878045786330458,200,20,180,9.09,0.19705340699815838,-0.741483658076681,128,105,23,82.03125,17.96875,6.274255208333333,116954.78125,57,584.17,0.2946593001841621,-0.44519383068351687,16.7,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_315,SAMBIT PATRA,PURI,ODISHA,Lok Sabha,147000000.0,38354750.0,108645250.0,26.09,0.40699815837937386,-0.27481287325812864,175,548,-373,75.8,0.9668508287292817,2.086668133249528,847,847,0,100.0,0.0,-0.6745,45283.05785123967,46,960.65,0.46593001841620624,-0.10012553336051104,27.42,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_316,DHARMENDRA PRADHAN,SAMBALPUR,ODISHA,Lok Sabha,147000000.0,9704141.0,137295859.0,6.6,0.09208103130755065,-1.1471423357664232,116,2,114,1.69,0.10497237569060773,-1.0552045883092391,31,21,10,67.74193548387096,32.25806451612903,11.800123655913978,313036.8064516129,12,3859.17,0.852670349907919,2.5565557276803905,59.28,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_317,SHRI JUAL ORAM,SUNDARGARH,ODISHA,Lok Sabha,173096756.91,65790931.0,107305825.91,38.01,0.6086556169429097,0.25870006635700077,111,89,22,44.5,0.7440147329650092,0.759713387806411,270,249,21,92.22222222222223,7.777777777777778,2.33327037037037,243670.11481481482,65,1236.47,0.5488029465930019,0.152681356162522,32.32,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_318,VAITHILINGAM VE,PUDUCHERRY,PUDUCHERRY,Lok Sabha,209368972.11,33557935.0,175811037.11,16.03,0.23388581952117865,-0.725076310550763,62,13,49,17.33,0.34806629834254144,-0.39215116279069756,27,22,5,81.48148148148148,18.51851851851852,6.486858024691358,1242886.4814814816,21,801.56,0.3885819521178637,-0.2459418195406986,16.96,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_319,SHRI GURJEET SINGH AUJLA,AMRITSAR,PUNJAB,Lok Sabha,147000000.0,67439837.0,79560163.0,45.88,0.7348066298342542,0.6109439283344397,190,91,99,32.38,0.5948434622467772,0.24588937774984299,328,321,7,97.86585365853658,2.1341463414634148,0.15080284552845533,205609.25914634147,123,1119.29,0.5174953959484346,0.045278298681886,26.02,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_320,MALVINDER SINGH KANG,ANANDPUR SAHIB,PUNJAB,Lok Sabha,147000000.0,75589623.0,71410377.0,51.42,0.8139963167587477,0.8589021234240216,236,109,127,31.59,0.585635359116022,0.2123975487115022,758,739,19,97.4934036939314,2.5065963060686016,0.29483421284080913,99722.45778364116,296,330.07,0.16758747697974216,-0.6780929338225302,15.18,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_321,SMT HARSIMRAT KAUR BADAL,BHATINDA,PUNJAB,Lok Sabha,159775982.39,84901458.0,74874524.38999999,53.14,0.8397790055248618,0.9358855341738557,206,144,62,41.14,0.6998158379373849,0.617267127592709,1471,1410,61,95.85316111488783,4.146838885112169,0.9291378880580107,57716.83072739633,430,86.55,0.03314917127071823,-0.9012947818997147,3.11,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_322,SARABJEET SINGH KHALSA,FARIDKOT,PUNJAB,Lok Sabha,150850348.15,93855473.0,56994875.150000006,62.22,0.9208103130755064,1.3422863304578636,389,227,162,36.85,0.6464088397790055,0.4353937774984287,703,699,4,99.43100995732574,0.5689900426742532,-0.4544639639639639,133507.07396870555,176,668.02,0.34806629834254144,-0.36833987634189436,19.49,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_323,SHRI AMAR SINGH,FATEHGARH SAHIB,PUNJAB,Lok Sabha,147000000.0,43153324.0,103846676.0,29.36,0.46408839779005523,-0.12845487723954868,289,60,229,17.19,0.3443830570902394,-0.398086423632935,521,505,16,96.92898272552783,3.071017274472169,0.5131033269353806,82827.87715930902,224,154.78,0.06261510128913444,-0.8387575689631743,4.63,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_324,SHER SINGH GHUBAYA,FIROZPUR,PUNJAB,Lok Sabha,147000000.0,91425989.0,55574011.0,62.19,0.9189686924493554,1.3409435965494363,34,361,-327,91.39,0.998158379373849,2.747601822752985,450,450,0,100.0,0.0,-0.6745,203168.86444444445,48,1795.16,0.6703499079189686,0.6647569167006386,30.02,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_325,SUKHJINDER SINGH RANDHAWA,GURDASPUR,PUNJAB,Lok Sabha,147000000.0,56038398.0,90961602.0,38.12,0.6132596685082873,0.2636234240212343,237,90,147,27.52,0.5193370165745856,0.03985103708359527,396,380,16,95.95959595959596,4.040404040404041,0.8879781144781145,141511.10606060605,173,233.45,0.10865561694290976,-0.7666514200298954,7.39,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_326,DR. RAJ KUMAR CHABBEWAL,HOSHIARPUR,PUNJAB,Lok Sabha,147000000.0,75095197.0,71904803.0,51.09,0.8084714548802947,0.844132050431321,186,93,93,33.33,0.6077348066298343,0.286164362036455,1254,1242,12,99.04306220095694,0.9569377990430622,-0.30443939393939395,59884.52711323764,411,134.92,0.05156537753222836,-0.8569605449109934,6.1,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_327,CHARANJIT SINGH CHANNI,JALANDHAR,PUNJAB,Lok Sabha,147000000.0,26022604.0,120977396.0,17.7,0.26335174953959484,-0.6503307896483079,151,58,93,27.75,0.5303867403314917,0.0496018227529856,205,205,0,100.0,0.0,-0.6745,126939.53170731707,76,503.41,0.26519337016574585,-0.5192155999456447,12.17,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_328,AMRINDER SINGH RAJA WARRING,LUDHIANA,PUNJAB,Lok Sabha,147000000.0,33972409.0,113027591.0,23.11,0.35911602209944754,-0.40819110816191106,187,59,128,23.98,0.46593001841620624,-0.1102262727844122,326,323,3,99.079754601227,0.9202453987730062,-0.3186288343558282,104209.84355828221,119,385.57,0.20441988950276244,-0.6272235901617068,13.51,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_329,DR DHARAMVIRA GANDHI,PATIALA,PUNJAB,Lok Sabha,147000000.0,52578687.0,94421313.0,35.77,0.567219152854512,0.15844260119442632,275,52,223,15.9,0.32228360957642727,-0.45277561282212425,1184,1167,17,98.5641891891892,1.435810810810811,-0.11925281531531524,44407.67483108108,498,146.58,0.0570902394106814,-0.8462733999184671,7.1,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_330,GURMEET SINGH MEET HAYER,SANGRUR,PUNJAB,Lok Sabha,147000000.0,56281265.0,90718735.0,38.29,0.6215469613259669,0.27123224950232266,237,149,88,38.6,0.6703499079189686,0.5095845380263985,647,618,29,95.5177743431221,4.482225656877898,1.0588364245234416,86988.04482225658,177,488.87,0.2596685082872928,-0.5325424514200299,16.47,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_331,BHAGIRATH CHAUDHARY,AJMER,RAJASTHAN,Lok Sabha,147000000.0,47373540.0,99626460.0,32.23,0.5009208103130756,0.0,99,58,41,36.94,0.6482504604051565,0.43920930232558125,642,528,114,82.2429906542056,17.75700934579439,6.192372274143301,73790.56074766355,446,332.17,0.1712707182320442,-0.6761681478461747,10.8,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_332,BHUPENDER YADAV,ALWAR,RAJASTHAN,Lok Sabha,147000000.0,59285868.0,87714132.0,40.33,0.6574585635359116,0.3625381552753817,43,31,12,41.89,0.7136279926335175,0.6490631678189817,67,67,0,100.0,0.0,-0.6745,884863.7014925373,46,318.71,0.15653775322283608,-0.6885051093898628,6.79,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_333,RAJ KUMAR ROAT,BANSWARA,RAJASTHAN,Lok Sabha,147000000.0,63286521.0,83713479.0,43.05,0.6961325966850829,0.4842793629727937,82,22,60,21.15,0.42265193370165743,-0.23020333123821488,121,121,0,100.0,0.0,-0.6745,523029.0991735537,62,231.91,0.10681399631675875,-0.7680629297458894,4.39,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_334,UMMEDA RAM BENIWAL,BARMER,RAJASTHAN,Lok Sabha,147000000.0,65781402.0,81218598.0,44.75,0.714548802946593,0.5603676177836764,88,96,-8,52.17,0.8406998158379374,1.0848808925204272,187,186,1,99.46524064171123,0.53475935828877,-0.46770142602495546,351772.20320855617,71,735.01,0.3683241252302026,-0.3069392036961544,19.22,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_335,SANJNA JATAV,BHARATPUR,RAJASTHAN,Lok Sabha,147000000.0,65761488.1,81238511.9,44.74,0.712707182320442,0.5599200398142007,168,74,94,30.58,0.572744014732965,0.16957888120678813,716,691,25,96.50837988826815,3.4916201117318435,0.675756052141527,91845.65377094972,476,750.24,0.3756906077348066,-0.29297992254382393,25.09,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_336,DAMODAR AGARWAL,BHILWARA,RAJASTHAN,Lok Sabha,147000000.0,58990209.0,88009791.0,40.13,0.6519337016574586,0.3535865958858663,150,101,49,40.24,0.6942909760589319,0.5791118793211817,853,767,86,89.91793669402111,10.082063305978899,3.2243683079327865,69156.1652989449,678,211.14,0.09576427255985268,-0.7870999796167958,11.24,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_337,SHRI ARJUN RAM MEGHWAL,BIKANER,RAJASTHAN,Lok Sabha,147000000.0,34700414.0,112299586.0,23.61,0.3683241252302026,-0.3858122096881221,62,17,45,21.52,0.427255985267035,-0.21451728472658696,46,41,5,89.13043478260869,10.869565217391305,3.5289057971014497,754356.8260869565,33,395.03,0.2136279926335175,-0.6185528876206007,7.2,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_338,CHANDRA PRAKASH JOSHI,CHITTORGARH,RAJASTHAN,Lok Sabha,147000000.0,4660559.0,142339441.0,3.17,0.04788213627992634,-1.3006615792966159,186,10,176,5.1,0.14548802946593,-0.9106385920804522,41,41,0,100.0,0.0,-0.6745,113672.17073170732,31,1208.25,0.5377532228360957,0.12681589889930686,21.11,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_339,RAHUL KASWAN,CHURU,RAJASTHAN,Lok Sabha,147000000.0,57725218.0,89274782.0,39.27,0.6335174953959485,0.31509489051094924,206,37,169,15.23,0.30939226519337015,-0.4811800754242612,540,514,26,95.18518518518519,4.814814814814815,1.187453086419753,106898.55185185185,388,197.73,0.08287292817679558,-0.7993911129229514,5.09,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_340,MURARI LAL MEENA,DAUSA,RAJASTHAN,Lok Sabha,147000000.0,19705174.0,127294826.0,13.4,0.1878453038674033,-0.8427893165228932,96,16,80,14.29,0.2845303867403315,-0.5210311125078566,72,70,2,97.22222222222221,2.7777777777777777,0.39970370370370367,273682.97222222225,46,605.49,0.31675874769797424,-0.4256526701997554,12.96,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_341,KULDEEP INDORA,GANGANAGAR,RAJASTHAN,Lok Sabha,147000000.0,11119729.0,135880271.0,7.56,0.10128913443830571,-1.1041748506967486,90,2,88,2.17,0.11141804788213629,-1.0348551225644245,53,33,20,62.264150943396224,37.735849056603776,13.918455974842768,209806.20754716982,38,854.54,0.42173112338858193,-0.19738221905150166,16.97,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_342,MANJU SHARMA,JAIPUR,RAJASTHAN,Lok Sabha,167082901.11,23994861.0,143088040.11,14.36,0.20626151012891344,-0.7998218314532184,54,15,39,21.74,0.4300184162062615,-0.20519044626021365,31,28,3,90.32258064516128,9.67741935483871,3.067887096774194,774027.7741935484,19,836.87,0.4088397790055249,-0.21357791819540703,15.34,2026-08-26T10:44:17.312957+00:00
